place_id,iso3,place_name,geometry_level,coverage_status,gap_status,eligible_for_promotion,coverage_reason,missing_inputs,candidate_status,candidate_promote_to_canonical,candidate_blocking_reasons,candidate_next_action,last_seen_in_release
LKA,LKA,Sri Lanka,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
SDN,SDN,Sudan,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
SUR,SUR,Suriname,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
SWE,SWE,Sweden,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
CHE,CHE,Switzerland,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
SYR,SYR,Syria,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TWN,TWN,Taiwan,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TJK,TJK,Tajikistan,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TZA,TZA,Tanzania,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
THA,THA,Thailand,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
BHS,BHS,The Bahamas,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
GMB,GMB,The Gambia,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TGO,TGO,Togo,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TON,TON,Tonga,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TTO,TTO,Trinidad and Tobago,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TUN,TUN,Tunisia,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TUR,TUR,Turkey,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
CYN,CYN,Turkish Republic of Northern Cyprus,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion package did not include this PainMap country identifier.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_place_registry_mapping",not_in_candidate_package,false,"Candidate package has no row for this PainMap place ISO3","Review candidate country universe mapping before any promotion.",2026-05-31
TKM,TKM,Turkmenistan,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TCA,TCA,Turks and Caicos Islands,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
TUV,TUV,Tuvalu,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
UGA,UGA,Uganda,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
UKR,UKR,Ukraine,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
ARE,ARE,United Arab Emirates,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
GBR,GBR,United Kingdom,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
USA,USA,United States of America,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
VIR,VIR,United States Virgin Islands,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
URY,URY,Uruguay,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
UZB,UZB,Uzbekistan,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
VUT,VUT,Vanuatu,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
VAT,VAT,Vatican City,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
VEN,VEN,Venezuela,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
VNM,VNM,Vietnam,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
WLF,WLF,Wallis and Futuna,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
ESH,ESH,Western Sahara,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
YEM,YEM,Yemen,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
ZMB,ZMB,Zambia,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
ZWE,ZWE,Zimbabwe,country,boundary_index_only,boundary_only,false,"Boundary is indexed but minimum canonical profile input gate has not been satisfied. Candidate expansion remains blocked because source snapshots not captured; licenses not fully verified; numeric values not fetched or QAed.","identity|geometry|population_denominator|land_area_context|core_socioeconomic_proxy|candidate_source_snapshot|candidate_license_review|candidate_numeric_value_QA",not_promoted,false,"PainMap hidden coverage artifacts not fetched|source snapshots not captured|licenses not fully verified|numeric values not fetched/QAed","Run Codex release compiler task to fetch source snapshots, fill values, validate licenses, and update coverage summary.",2026-05-31
